AGE,Base Salary,CUM YEARLY CASH,Cap Hit,Dead,Dead Cap,Misc.,Option,PLAYER,Restructure,Roster,Roster Bonus,Signing,Signing Bonus,TEAM,Workout,Workout Bonus,YEAR,Yearly Cash
25,"$750,000","$750,000","$750,000",,-,,,Cameron Malveaux,,,,,,Redskins,,,2020,"$750,000"
26,"$920,000","$1,670,000","$920,000",,-,,,Cameron Malveaux,,,,,,Redskins,,,2021,"$920,000"
27,"$750,000","$750,000","$750,000",,-,,,Justin Hamilton,,,,,,Cowboys,,,2020,"$750,000"
28,"$920,000","$1,670,000","$920,000",,-,,,Justin Hamilton,,,,,,Cowboys,,,2021,"$920,000"
22,"$300,883","$300,883","$300,883",,-,,,Nate Gerry,,,,,,Eagles,,,2017,"$300,883"
23,"$555,000","$855,883","$555,000",,-,,,Nate Gerry,,,,,,Eagles,,,2018,"$555,000"
24,"$645,000","$1,500,883","$645,000",,-,,,Nate Gerry,,,,,,Eagles,,,2019,"$645,000"
25,"$825,000","$2,325,883","$825,000",,-,,,Nate Gerry,,,,,,Eagles,,,2020,"$825,000"
26,"$675,000","$680,000","$680,000",,-,,,Keionta Davis,,,,,,Patriots,"$5,000",,2020,"$680,000"
29,"$1,150,000","$1,150,000","$1,650,000",,"$500,000",,,Demetrius Harris,,,,"$500,000",,Bears,,,2020,"$1,150,000"
32,"$1,125,000","$1,542,303","$1,515,625",,"$1,375,000",,,Brooks Reed,,"$140,625",,"$250,000",,Cardinals,,,2019,"$1,542,303"
29,"$1,000,000","$1,000,000","$1,000,000",,-,,,Blaine Gabbert,,,,,,Buccaneers,,,2019,"$1,000,000"
31,"$930,000","$1,440,000","$1,440,000",,"$350,000","$100,000",,Dwayne Harris,,"$60,000",,"$275,000",,Raiders,"$75,000",,2019,"$1,440,000"
31,-,,-,,-,,,Tom Compton,,,,,,49ers,,,2020,-
28,"$1,000,000","$1,365,625","$1,365,625",,"$350,000",,,Kevin Pamphile,,"$15,625",,"$350,000",,Titans,,,2019,"$1,365,625"
29,"$850,000","$1,700,000","$1,700,000",,"$1,400,000","$150,000",,Byron Bell,,"$150,000",,"$500,000",,Packers,"$50,000",,2018,"$1,700,000"
26,"$825,000","$825,000","$825,000",,-,,,D.J. White,,,,,,Cowboys,,,2020,"$825,000"
27,"$990,000","$1,815,000","$990,000",,-,,,D.J. White,,,,,,Cowboys,,,2021,"$990,000"
25,"$610,000","$760,000","$685,000",,"$150,000",,,Phillip Walker,,,,"$75,000",,Panthers,-,,2020,"$760,000"
26,"$780,000","$1,565,000","$880,000",,"$75,000",,,Phillip Walker,,,,"$75,000",,Panthers,"$25,000",,2021,"$805,000"
28,"$1,000,000","$1,425,000","$1,425,000",,"$250,000",,,Dean Marlowe,,"$125,000",,"$250,000",,Bills,"$50,000",,2020,"$1,425,000"
25,"$84,706","$84,705","$84,705",,-,,,Caleb Benenoch,,,,,,Lions,,,2019,"$84,705"
26,"$910,000","$994,705","$910,000",,-,,,Caleb Benenoch,,,,,,Lions,,,2020,"$910,000"
24,"$610,000","$760,000","$685,000",,"$150,000",,,John Wolford,,,,"$75,000",,Rams,,,2020,"$760,000"
25,"$780,000","$1,540,000","$855,000",,"$75,000",,,John Wolford,,,,"$75,000",,Rams,,,2021,"$780,000"
26,"$610,000","$710,000","$685,000",,"$100,000",,,William Stanback,,,,"$25,000",,Raiders,"$50,000",,2020,"$710,000"
27,"$780,000","$1,540,000","$855,000",,"$25,000",,,William Stanback,,,,"$25,000",,Raiders,"$50,000",,2021,"$830,000"
26,"$381,176","$381,176","$381,176",,-,,,Cody Kessler,,,,,,Patriots,-,,2019,"$381,176"
27,"$910,000","$1,316,176","$935,000",,-,,,Cody Kessler,,,,,,Patriots,"$25,000",,2020,"$935,000"
24,"$675,000","$682,000","$678,500",,"$7,000",,,Jonathan Hilliman,,,,"$3,500",,Giants,,,2020,"$682,000"
25,"$850,000","$1,532,000","$853,500",,"$3,500",,,Jonathan Hilliman,,,,"$3,500",,Giants,,,2021,"$850,000"
27,"$675,000","$680,000","$677,500",,"$5,000",,,Tevin Jones,,,,"$2,500",,Cowboys,,,2020,"$680,000"
28,"$850,000","$1,530,000","$852,500",,"$2,500",,,Tevin Jones,,,,"$2,500",,Cowboys,,,2021,"$850,000"
26,"$675,000","$675,000","$675,000",,-,,,Chris Thompson,,,,,,49ers,,,2020,"$675,000"
27,"$850,000","$1,525,000","$850,000",,-,,,Chris Thompson,,,,,,49ers,,,2021,"$850,000"
24,"$675,000","$675,000","$675,000",,-,,,Jeff Holland,,,,,,Rams,,,2020,"$675,000"
25,"$850,000","$1,525,000","$850,000",,-,,,Jeff Holland,,,,,,Rams,,,2021,"$850,000"
23,"$675,000","$675,000","$675,000",,-,,,Adonis Alexander,,,,,,Rams,,,2020,"$675,000"
24,"$850,000","$1,525,000","$850,000",,-,,,Adonis Alexander,,,,,,Rams,,,2021,"$850,000"
24,"$675,000","$675,000","$675,000",,-,,,Nate Trewyn,,,,,,Rams,,,2020,"$675,000"
25,"$850,000","$1,525,000","$850,000",,-,,,Nate Trewyn,,,,,,Rams,,,2021,"$850,000"
22,"$675,000","$675,000","$675,000",,-,,,Greg Dortch,,,,,,Rams,,,2020,"$675,000"
23,"$850,000","$1,525,000","$850,000",,-,,,Greg Dortch,,,,,,Rams,,,2021,"$850,000"
25,"$675,000","$675,000","$675,000",,-,,,Tuzar Skipper,,,,,,Steelers,,,2020,"$675,000"
26,"$850,000","$1,525,000","$850,000",,-,,,Tuzar Skipper,,,,,,Steelers,,,2021,"$850,000"
25,"$675,000","$675,000","$675,000",,-,,,Keon Hatcher,,,,,,Jets,,,2020,"$675,000"
26,"$850,000","$1,525,000","$850,000",,-,,,Keon Hatcher,,,,,,Jets,,,2021,"$850,000"
25,"$675,000","$675,000","$675,000",,-,,,Mike White,,,,,,Jets,,,2020,"$675,000"
26,"$850,000","$1,525,000","$850,000",,-,,,Mike White,,,,,,Jets,,,2021,"$850,000"
25,"$675,000","$675,000","$675,000",,-,,,Jimmy Murray,,,,,,Jets,,,2020,"$675,000"
26,"$850,000","$1,525,000","$850,000",,-,,,Jimmy Murray,,,,,,Jets,,,2021,"$850,000"
24,"$675,000","$675,000","$675,000",,-,,,Ahmad Gooden,,,,,,Jets,,,2020,"$675,000"
25,"$850,000","$1,525,000","$850,000",,-,,,Ahmad Gooden,,,,,,Jets,,,2021,"$850,000"
23,"$675,000","$675,000","$675,000",,-,,,Albert Huggins,,,,,,Eagles,,,2020,"$675,000"
24,"$850,000","$1,525,000","$850,000",,-,,,Albert Huggins,,,,,,Eagles,,,2021,"$850,000"
30,"$675,000","$675,000","$675,000",,-,,,David Quessenberry,,,,,,Titans,,,2020,"$675,000"
31,"$850,000","$1,525,000","$850,000",,-,,,David Quessenberry,,,,,,Titans,,,2021,"$850,000"
25,"$675,000","$675,000","$675,000",,-,,,Nigel Harris,,,,,,Titans,,,2020,"$675,000"
26,"$850,000","$1,525,000","$850,000",,-,,,Nigel Harris,,,,,,Titans,,,2021,"$850,000"
24,"$675,000","$675,000","$675,000",,-,,,Shaun Wilson,,,,,,Titans,,,2020,"$675,000"
25,"$850,000","$1,525,000","$850,000",,-,,,Shaun Wilson,,,,,,Titans,,,2021,"$850,000"
23,"$675,000","$675,000","$675,000",,-,,,Kareem Orr,,,,,,Titans,,,2020,"$675,000"
24,"$850,000","$1,525,000","$850,000",,-,,,Kareem Orr,,,,,,Titans,,,2021,"$850,000"
25,"$675,000","$675,000","$675,000",,-,,,Cole Hikutini,,,,,,Cowboys,,,2020,"$675,000"
26,"$850,000","$1,525,000","$850,000",,-,,,Cole Hikutini,,,,,,Cowboys,,,2021,"$850,000"
25,"$675,000","$675,000","$675,000",,-,,,J'Mon Moore,,,,,,Browns,,,2020,"$675,000"
26,"$850,000","$1,525,000","$850,000",,-,,,J'Mon Moore,,,,,,Browns,,,2021,"$850,000"
25,"$675,000","$675,000","$675,000",,-,,,Trevon Young,,,,,,Browns,,,2020,"$675,000"
26,"$850,000","$1,525,000","$850,000",,-,,,Trevon Young,,,,,,Browns,,,2021,"$850,000"
25,"$675,000","$675,000","$675,000",,-,,,Montrel Meander,,,,,,Browns,,,2020,"$675,000"
26,"$850,000","$1,525,000","$850,000",,-,,,Montrel Meander,,,,,,Browns,,,2021,"$850,000"
24,"$675,000","$675,000","$675,000",,-,,,Brett Rypien,,,,,,Broncos,,,2020,"$675,000"
25,"$850,000","$1,525,000","$850,000",,-,,,Brett Rypien,,,,,,Broncos,,,2021,"$850,000"
25,"$675,000","$675,000","$675,000",,-,,,Trevor Daniel,,,,,,Broncos,,,2020,"$675,000"
26,"$850,000","$1,525,000","$850,000",,-,,,Trevor Daniel,,,,,,Broncos,,,2021,"$850,000"
25,"$675,000","$675,000","$675,000",,-,,,Rodney Adams,,,,,,Colts,,,2020,"$675,000"
26,"$850,000","$1,525,000","$850,000",,-,,,Rodney Adams,,,,,,Colts,,,2021,"$850,000"
25,"$675,000","$675,000","$675,000",,-,,,Chad Hansen,,,,,,Texans,,,2020,"$675,000"
26,"$850,000","$1,525,000","$850,000",,-,,,Chad Hansen,,,,,,Texans,,,2021,"$850,000"
24,"$675,000","$675,000","$675,000",,-,,,Alex McGough,,,,,,Texans,,,2020,"$675,000"
25,"$850,000","$1,525,000","$850,000",,-,,,Alex McGough,,,,,,Texans,,,2021,"$850,000"
29,"$1,375,000","$1,512,500","$1,512,500",,"$600,000",,,Tyler Shatley,,,,"$100,000",,Jaguars,"$37,500",,2020,"$1,512,500"
27,-,,-,,-,,,Tony McRae,,,,,,Lions,,,2020,-
27,-,,-,,-,,,Jeremiah Attaochu,,,,,,Broncos,,,2020,-
28,"$1,000,000","$1,484,375","$1,484,375",,"$250,000",,,Shilique Calhoun,,"$234,375",,"$250,000",,Patriots,,,2020,"$1,484,375"
28,"$975,000","$1,093,750","$1,093,750",,"$725,000",,,Russell Shepard,,"$93,750",,,,Giants,"$25,000",,2019,"$1,093,750"
26,"$1,000,000","$1,538,997","$1,500,000",,"$1,250,000",,,Aaron Lynch,,"$250,000",,"$250,000",,Bears,,,2019,"$1,538,997"
27,"$910,000","$1,000,000","$860,000",,"$90,000",,,Chris Milton,,,,"$90,000",,Titans,,,2020,"$1,000,000"
26,"$1,135,000","$1,500,000","$1,500,000",,"$365,000",,,Justin Hardee,,,,"$365,000",,Saints,,,2020,"$1,500,000"
30,"$950,000","$1,328,125","$1,328,125",,"$1,250,000",,,Shawn Lauvao,,"$78,125",,"$300,000",,Redskins,,,2018,"$1,328,125"
25,"$1,000,000","$1,218,750","$1,218,750",,"$200,000",,,Jeremy Hill,,"$18,750",,"$150,000",,Patriots,"$50,000",,2018,"$1,218,750"
29,"$1,000,000","$1,500,000","$1,500,000",,"$500,000",,,Jaron Brown,,,,"$500,000",,Seahawks,,,2019,"$1,500,000"
27,"$1,000,000","$1,500,000","$1,500,000",,"$1,000,000",,,Rakeem Nunez-Roches,,"$500,000",,,,Buccaneers,,,2020,"$1,500,000"
32,"$820,000","$1,495,000","$840,000",,"$675,000",,,Chris Smith,,,,"$90,000",,Panthers,,,2020,"$1,495,000"
30,"$825,000","$1,319,429","$1,281,250",,"$325,000",,,Chris Hogan,,"$131,250",,"$300,000",,Panthers,"$25,000",,2019,"$1,319,429"
30,"$597,059","$602,281","$597,058",,-,,,Bradley Sowell,,,,,,Bears,,,2019,"$602,281"
24,"$610,000","$660,000","$635,000",,"$50,000",,,Clayton Thorson,,,,"$25,000",,Cowboys,,,2020,"$660,000"
25,"$780,000","$1,440,000","$805,000",,"$25,000",,,Clayton Thorson,,,,"$25,000",,Cowboys,,,2021,"$780,000"
21,"$610,000","$667,234","$646,117",,"$42,234",,,Elijah Holyfield,,,,"$21,117",,Eagles,"$15,000",,2020,"$667,234"
22,"$780,000","$1,447,234","$801,117",,"$21,117",,,Elijah Holyfield,,,,"$21,117",,Eagles,-,,2021,"$780,000"
25,"$750,000","$761,000","$755,500",,"$11,000",,,Davis Webb,,,,"$5,500",,Bills,,,2020,"$761,000"
26,"$920,000","$1,681,000","$925,500",,"$5,500",,,Davis Webb,,,,"$5,500",,Bills,,,2021,"$920,000"
23,"$750,000","$755,500","$752,750",,"$5,500",,,Ray-Ray McCloud,,,,"$2,750",,Bills,,,2020,"$755,500"
24,"$920,000","$1,675,500","$922,750",,"$2,750",,,Ray-Ray McCloud,,,,"$2,750",,Bills,,,2021,"$920,000"
24,"$610,000","$620,000","$620,000",,-,,,Ross Reynolds,,,,,,49ers,"$10,000",,2020,"$620,000"
25,"$780,000","$1,410,000","$790,000",,-,,,Ross Reynolds,,,,,,49ers,"$10,000",,2021,"$790,000"
26,"$750,000","$750,000","$750,000",,-,,,Jermaine Grace,,,,,,Browns,,,2020,"$750,000"
27,"$920,000","$1,670,000","$920,000",,-,,,Jermaine Grace,,,,,,Browns,,,2021,"$920,000"
24,"$610,000","$630,000","$630,000",,-,,,Blake Hance,,,,,,Jaguars,"$20,000",,2020,"$630,000"
25,"$780,000","$1,410,000","$780,000",,-,,,Blake Hance,,,,,,Jaguars,-,,2021,"$780,000"
26,"$610,000","$623,000","$616,500",,"$13,000",,,Kaare Vedvik,,,,"$6,500",,Bills,,,2020,"$623,000"
27,"$780,000","$1,403,000","$786,500",,"$6,500",,,Kaare Vedvik,,,,"$6,500",,Bills,,,2021,"$780,000"
29,"$610,000","$621,000","$615,500",,"$11,000",,,Christian Wade,,,,"$5,500",,Bills,,,2020,"$621,000"
30,"$780,000","$1,401,000","$785,500",,"$5,500",,,Christian Wade,,,,"$5,500",,Bills,,,2021,"$780,000"
23,"$610,000","$621,000","$615,500",,"$11,000",,,Cam Lewis,,,,"$5,500",,Bills,,,2020,"$621,000"
24,"$780,000","$1,401,000","$785,500",,"$5,500",,,Cam Lewis,,,,"$5,500",,Bills,,,2021,"$780,000"
28,"$900,000","$1,318,836","$1,312,500",,"$400,000",,,Kerry Wynn,,"$12,500",,"$300,000",,Bengals,"$100,000",,2019,"$1,318,836"
29,-,,-,,-,,,Brent Qvale,,,,,,Texans,,,2020,-
27,"$750,000","$1,353,125","$1,353,125",,"$400,000",,,Akeem King,,"$203,125",,"$400,000",,Seahawks,,,2019,"$1,353,125"
28,"$900,000","$900,000","$900,000",,-,,,Josh Mauro,,,,,,Raiders,,,2019,"$900,000"
24,"$610,000","$618,000","$614,000",,"$8,000",,,Nate Becker,,,,"$4,000",,Bills,,,2020,"$618,000"
25,"$780,000","$1,398,000","$784,000",,"$4,000",,,Nate Becker,,,,"$4,000",,Bills,,,2021,"$780,000"
24,"$610,000","$617,500","$613,750",,"$7,500",,,Reggie White Jr,,,,"$3,750",,Giants,,,2020,"$617,500"
25,"$780,000","$1,397,500","$783,750",,"$3,750",,,Reggie White Jr,,,,"$3,750",,Giants,,,2021,"$780,000"
23,"$610,000","$616,500","$613,250",,"$6,500",,,Nick Easley,,,,"$3,250",,Bills,,,2020,"$616,500"
24,"$780,000","$1,396,500","$783,250",,"$3,250",,,Nick Easley,,,,"$3,250",,Bills,,,2021,"$780,000"
26,"$610,000","$614,500","$612,250",,"$4,500",,,Victor Salako,,,,"$2,250",,Bills,,,2020,"$614,500"
27,"$780,000","$1,394,500","$782,250",,"$2,250",,,Victor Salako,,,,"$2,250",,Bills,,,2021,"$780,000"
24,"$610,000","$613,500","$611,750",,"$3,500",,,Alex Bachman,,,,"$1,750",,Giants,,,2020,"$613,500"
25,"$780,000","$1,393,500","$781,750",,"$1,750",,,Alex Bachman,,,,"$1,750",,Giants,,,2021,"$780,000"
23,"$610,000","$613,000","$611,500",,"$3,000",,,Derrick Baity,,,,"$1,500",,Giants,,,2020,"$613,000"
24,"$780,000","$1,393,000","$781,500",,"$1,500",,,Derrick Baity,,,,"$1,500",,Giants,,,2021,"$780,000"
25,"$610,000","$612,500","$611,250",,"$2,500",,,Marcus Sayles,,,,"$1,250",,Vikings,,,2020,"$612,500"
26,"$780,000","$1,392,500","$781,250",,"$1,250",,,Marcus Sayles,,,,"$1,250",,Vikings,,,2021,"$780,000"
26,"$610,000","$612,500","$611,250",,"$2,500",,,Bralon Addison,,,,"$1,250",,Vikings,,,2020,"$612,500"
27,"$780,000","$1,392,500","$781,250",,"$1,250",,,Bralon Addison,,,,"$1,250",,Vikings,,,2021,"$780,000"
24,"$610,000","$612,000","$611,000",,"$2,000",,,Tanner Volson,,,,"$1,000",,Giants,,,2020,"$612,000"
25,"$780,000","$1,392,000","$781,000",,"$1,000",,,Tanner Volson,,,,"$1,000",,Giants,,,2021,"$780,000"
26,"$610,000","$611,000","$610,500",,"$1,000",,,Nate Wozniak,,,,$500,,Giants,,,2020,"$611,000"
27,"$780,000","$1,391,000","$780,500",,$500,,,Nate Wozniak,,,,$500,,Giants,,,2021,"$780,000"
25,"$610,000","$611,000","$610,500",,"$1,000",,,Kevin Wilkins,,,,$500,,Giants,,,2020,"$611,000"
26,"$780,000","$1,391,000","$780,500",,$500,,,Kevin Wilkins,,,,$500,,Giants,,,2021,"$780,000"
24,"$610,000","$610,500","$610,250",,$500,,,George Aston,,,,$250,,Giants,,,2020,"$610,500"
25,"$780,000","$1,390,500","$780,250",,$250,,,George Aston,,,,$250,,Giants,,,2021,"$780,000"
24,"$610,000","$610,000","$610,000",,-,,,Nate Hall,,,,,,Texans,,,2020,"$610,000"
25,"$780,000","$1,390,000","$780,000",,-,,,Nate Hall,,,,,,Texans,,,2021,"$780,000"
22,"$610,000","$610,000","$610,000",,-,,,Chuck Harris,,,,,,Jaguars,,,2020,"$610,000"
23,"$780,000","$1,390,000","$780,000",,-,,,Chuck Harris,,,,,,Jaguars,,,2021,"$780,000"
25,"$610,000","$610,000","$610,000",,-,,,Anthony Chesley,,,,,,Texans,,,2020,"$610,000"
26,"$780,000","$1,390,000","$780,000",,-,,,Anthony Chesley,,,,,,Texans,,,2021,"$780,000"
26,"$610,000","$610,000","$610,000",,-,,,Kofi Amichia,,,,,,49ers,,,2020,"$610,000"
27,"$780,000","$1,390,000","$780,000",,-,,,Kofi Amichia,,,,,,49ers,,,2021,"$780,000"
25,"$610,000","$610,000","$610,000",,-,,,Jermaine Kelly,,,,,,49ers,,,2020,"$610,000"
26,"$780,000","$1,390,000","$780,000",,-,,,Jermaine Kelly,,,,,,49ers,,,2021,"$780,000"
24,"$610,000","$610,000","$610,000",,-,,,Joey Alfieri,,,,,,49ers,,,2020,"$610,000"
25,"$780,000","$1,390,000","$780,000",,-,,,Joey Alfieri,,,,,,49ers,,,2021,"$780,000"
24,"$610,000","$610,000","$610,000",,-,,,Jacob Thieneman,,,,,,49ers,,,2020,"$610,000"
25,"$780,000","$1,390,000","$780,000",,-,,,Jacob Thieneman,,,,,,49ers,,,2021,"$780,000"
23,"$378,000","$398,000","$398,000",,"$20,000",,,K.C. McDermott,,,,,,Jaguars,"$20,000",,2019,"$398,000"
24,"$610,000","$1,008,000","$610,000",,-,,,K.C. McDermott,,,,,,Jaguars,-,,2020,"$610,000"
25,"$610,000","$610,000","$610,000",,-,,,Jeremiah Kolone,,,,,,Rams,,,2020,"$610,000"
26,"$780,000","$1,390,000","$780,000",,-,,,Jeremiah Kolone,,,,,,Rams,,,2021,"$780,000"
24,"$610,000","$610,000","$610,000",,-,,,Ethan Wolf,,,,,,Rams,,,2020,"$610,000"
25,"$780,000","$1,390,000","$780,000",,-,,,Ethan Wolf,,,,,,Rams,,,2021,"$780,000"
22,"$610,000","$610,000","$610,000",,-,,,Jachai Polite,,,,,,Rams,,,2020,"$610,000"
23,"$780,000","$1,390,000","$780,000",,-,,,Jachai Polite,,,,,,Rams,,,2021,"$780,000"
23,"$610,000","$610,000","$610,000",,-,,,Marquise Copeland,,,,,,Rams,,,2020,"$610,000"
24,"$780,000","$1,390,000","$780,000",,-,,,Marquise Copeland,,,,,,Rams,,,2021,"$780,000"
23,"$610,000","$610,000","$610,000",,-,,,Dillon Mitchell,,,,,,Vikings,,,2020,"$610,000"
24,"$780,000","$1,390,000","$780,000",,-,,,Dillon Mitchell,,,,,,Vikings,,,2021,"$780,000"
24,"$610,000","$610,000","$610,000",,-,,,Jake Browning,,,,,,Vikings,,,2020,"$610,000"
25,"$780,000","$1,390,000","$780,000",,-,,,Jake Browning,,,,,,Vikings,,,2021,"$780,000"
24,"$610,000","$610,000","$610,000",,-,,,Terrill Hanks,,,,,,Dolphins,,,2020,"$610,000"
25,"$780,000","$1,390,000","$780,000",,-,,,Terrill Hanks,,,,,,Dolphins,,,2021,"$780,000"
23,"$610,000","$610,000","$610,000",,-,,,Brandon Dillon,,,,,,Vikings,,,2020,"$610,000"
24,"$780,000","$1,390,000","$780,000",,-,,,Brandon Dillon,,,,,,Vikings,,,2021,"$780,000"
25,"$610,000","$610,000","$610,000",,-,,,Cole Herdman,,,,,,Titans,,,2020,"$610,000"
26,"$780,000","$1,390,000","$780,000",,-,,,Cole Herdman,,,,,,Titans,,,2021,"$780,000"
23,"$610,000","$610,000","$610,000",,-,,,Jake Carlock,,,,,,Dolphins,,,2020,"$610,000"
24,"$780,000","$1,390,000","$780,000",,-,,,Jake Carlock,,,,,,Dolphins,,,2021,"$780,000"
23,"$610,000","$610,000","$610,000",,-,,,Mark Fields,,,,,,Vikings,,,2020,"$610,000"
24,"$780,000","$1,390,000","$780,000",,-,,,Mark Fields,,,,,,Vikings,,,2021,"$780,000"
23,"$610,000","$610,000","$610,000",,-,,,Terry Wright,,,,,,Dolphins,,,2020,"$610,000"
24,"$780,000","$1,390,000","$780,000",,-,,,Terry Wright,,,,,,Dolphins,,,2021,"$780,000"
24,"$610,000","$610,000","$610,000",,-,,,Chris Myarick,,,,,,Dolphins,,,2020,"$610,000"
25,"$780,000","$1,390,000","$780,000",,-,,,Chris Myarick,,,,,,Dolphins,,,2021,"$780,000"
24,"$610,000","$610,000","$610,000",,-,,,Chris Johnson,,,,,,Saints,,,2020,"$610,000"
25,"$780,000","$1,390,000","$780,000",,-,,,Chris Johnson,,,,,,Saints,,,2021,"$780,000"
24,"$610,000","$610,000","$610,000",,-,,,Emmanuel Butler,,,,,,Saints,,,2020,"$610,000"
25,"$780,000","$1,390,000","$780,000",,-,,,Emmanuel Butler,,,,,,Saints,,,2021,"$780,000"
"$610,000","$610,000",,-,,"$610,000",,,Andrew Dowell,,,,,,Saints,,,2020,"$610,000"
"$780,000","$780,000",,-,,"$780,000",,,Andrew Dowell,,,,,,Saints,,,2021,"$1,390,000"
25,"$610,000","$610,000","$610,000",,-,,,Derrick Kelly,,,,,,Saints,,,2020,"$610,000"
26,"$780,000","$1,390,000","$780,000",,-,,,Derrick Kelly,,,,,,Saints,,,2021,"$780,000"
25,"$610,000","$610,000","$610,000",,-,,,Drew Scott,,,,,,Giants,,,2020,"$610,000"
26,"$780,000","$1,390,000","$780,000",,-,,,Drew Scott,,,,,,Giants,,,2021,"$780,000"
"$610,000","$610,000",,-,,"$610,000",,,Sean Smith,,,,,,Giants,,,2020,"$610,000"
"$780,000","$780,000",,-,,"$780,000",,,Sean Smith,,,,,,Giants,,,2021,"$1,390,000"
24,"$610,000","$610,000","$610,000",,-,,,Brad Lundblade,,,,,,Jets,,,2020,"$610,000"
25,"$780,000","$1,390,000","$780,000",,-,,,Brad Lundblade,,,,,,Jets,,,2021,"$780,000"
24,"$610,000","$610,000","$610,000",,-,,,Ian Berryman,,,,,,Jets,,,2020,"$610,000"
25,"$780,000","$1,390,000","$780,000",,-,,,Ian Berryman,,,,,,Jets,,,2021,"$780,000"
27,"$610,000","$610,000","$610,000",,-,,,Corbin Kaufusi,,,,,,Jets,,,2020,"$610,000"
28,"$780,000","$1,390,000","$780,000",,-,,,Corbin Kaufusi,,,,,,Jets,,,2021,"$780,000"
23,"$610,000","$610,000","$610,000",,-,,,Wyatt Ray,,,,,,Jets,,,2020,"$610,000"
24,"$780,000","$1,390,000","$780,000",,-,,,Wyatt Ray,,,,,,Jets,,,2021,"$780,000"
23,"$610,000","$610,000","$610,000",,-,,,Demetrius Flannigan-Fowles,,,,,,49ers,,,2020,"$610,000"
24,"$780,000","$1,390,000","$780,000",,-,,,Demetrius Flannigan-Fowles,,,,,,49ers,,,2021,"$780,000"
24,"$610,000","$610,000","$610,000",,-,,,Marcus Green,,,,,,Eagles,,,2020,"$610,000"
25,"$780,000","$1,390,000","$780,000",,-,,,Marcus Green,,,,,,Eagles,,,2021,"$780,000"
23,"$610,000","$610,000","$610,000",,-,,,Ray Smith,,,,,,49ers,,,2020,"$610,000"
24,"$780,000","$1,390,000","$780,000",,-,,,Ray Smith,,,,,,49ers,,,2021,"$780,000"
24,"$610,000","$610,000","$610,000",,-,,,Keegan Render,,,,,,Eagles,,,2020,"$610,000"
25,"$780,000","$1,390,000","$780,000",,-,,,Keegan Render,,,,,,Eagles,,,2021,"$780,000"
25,"$610,000","$610,000","$610,000",,-,,,Logan Woodside,,,,,,Titans,,,2020,"$610,000"
26,"$780,000","$1,390,000","$780,000",,-,,,Logan Woodside,,,,,,Titans,,,2021,"$780,000"
"$610,000","$610,000",,-,,"$610,000",,,Trevion Thompson,,,,,,Titans,,,2020,"$610,000"
"$780,000","$780,000",,-,,"$780,000",,,Trevion Thompson,,,,,,Titans,,,2021,"$1,390,000"
22,"$610,000","$610,000","$610,000",,-,,,Amani Bledsoe,,,,,,Titans,,,2020,"$610,000"
23,"$780,000","$1,390,000","$780,000",,-,,,Amani Bledsoe,,,,,,Titans,,,2021,"$780,000"
25,"$610,000","$610,000","$610,000",,-,,,Parker Hesse,,,,,,Titans,,,2020,"$610,000"
26,"$780,000","$1,390,000","$780,000",,-,,,Parker Hesse,,,,,,Titans,,,2021,"$780,000"
"$610,000","$610,000",,-,,"$610,000",,,Chris Edwards,,,,,,49ers,,,2020,"$610,000"
"$780,000","$780,000",,-,,"$780,000",,,Chris Edwards,,,,,,49ers,,,2021,"$1,390,000"
26,"$610,000","$610,000","$610,000",,-,,,Brad Seaton,,,,,,Buccaneers,,,2020,"$610,000"
27,"$780,000","$1,390,000","$780,000",,-,,,Brad Seaton,,,,,,Buccaneers,,,2021,"$780,000"
25,"$610,000","$610,000","$610,000",,-,,,Jordan Veasy,,,,,,Redskins,,,2020,"$610,000"
26,"$780,000","$1,390,000","$780,000",,-,,,Jordan Veasy,,,,,,Redskins,,,2021,"$780,000"
24,"$610,000","$610,000","$610,000",,-,,,Quinton Bell,,,,,,Buccaneers,,,2020,"$610,000"
25,"$780,000","$1,390,000","$780,000",,-,,,Quinton Bell,,,,,,Buccaneers,,,2021,"$780,000"
23,"$610,000","$610,000","$610,000",,-,,,Emanuel Hall,,,,,,Redskins,,,2020,"$610,000"
24,"$780,000","$1,390,000","$780,000",,-,,,Emanuel Hall,,,,,,Redskins,,,2021,"$780,000"
24,"$610,000","$610,000","$610,000",,-,,,Ryan Bee,,,,,,Redskins,,,2020,"$610,000"
25,"$780,000","$1,390,000","$780,000",,-,,,Ryan Bee,,,,,,Redskins,,,2021,"$780,000"
25,"$610,000","$610,000","$610,000",,-,,,Paul Adams,,,,,,Redskins,,,2020,"$610,000"
26,"$780,000","$1,390,000","$780,000",,-,,,Paul Adams,,,,,,Redskins,,,2021,"$780,000"
22,"$610,000","$610,000","$610,000",,-,,,Herb Miller,,,,,,Buccaneers,,,2020,"$610,000"
23,"$780,000","$1,390,000","$780,000",,-,,,Herb Miller,,,,,,Buccaneers,,,2021,"$780,000"
23,"$610,000","$610,000","$610,000",,-,,,Aca’Cedric Ware,,,,,,Buccaneers,,,2020,"$610,000"
24,"$780,000","$1,390,000","$780,000",,-,,,Aca’Cedric Ware,,,,,,Buccaneers,,,2021,"$780,000"
24,"$610,000","$610,000","$610,000",,-,,,Jonathan Kongbo,,,,,,49ers,,,2020,"$610,000"
